MANDT	STASZ	STLAL	STLKN	STLNR	STLTY	AENNR	DATUV	LKENZ	STVKN
800	00000137	01	00000068	00003418	M		19000101		00000068
800	00000139	01	00000069	00003418	M		19000101		00000069
800	00000141	01	00000070	00003418	M		19000101		00000070
800	00000143	01	00000071	00003418	M		19000101		00000071
800	00000145	01	00000072	00003418	M		19000101		00000072
800	00000147	01	00000073	00003418	M		19000101		00000073
800	00000149	01	00000074	00003418	M		19000101		00000074
800	00000151	01	00000075	00003418	M		19000101		00000075
800	00000153	01	00000076	00003418	M		19000101		00000076
800	00000155	01	00000077	00003418	M		19000101		00000077
800	00000157	01	00000078	00003418	M		19000101		00000078
800	00000159	01	00000079	00003418	M		19000101		00000079
800	00000161	01	00000080	00003418	M		19000101		00000080
800	00000163	01	00000081	00003418	M		19000101		00000081
800	00000165	01	00000082	00003418	M		19000101		00000082
800	00000167	01	00000083	00003418	M		19000101		00000083
800	00000169	01	00000084	00003418	M		19000101		00000084
800	00000171	01	00000085	00003418	M		19000101		00000085
800	00000173	01	00000086	00003418	M		19000101		00000086
800	00000175	01	00000087	00003418	M		19000101		00000087
800	00000177	01	00000088	00003418	M		19000101		00000088
800	00000179	01	00000089	00003418	M		19000101		00000089
800	00000181	01	00000090	00003418	M		19000101		00000090
800	00000183	01	00000091	00003418	M		19000101		00000091
800	00000185	01	00000092	00003418	M		19000101		00000092
800	00000187	01	00000093	00003418	M		19000101		00000093
800	00000189	01	00000094	00003418	M		19000101		00000094
800	00000191	01	00000095	00003418	M		19000101		00000095
800	00000193	01	00000096	00003418	M		19000101		00000096
800	00000195	01	00000097	00003418	M		19000101		00000097
800	00000197	01	00000098	00003418	M		19000101		00000098
800	00000199	01	00000099	00003418	M		19000101		00000099
800	00000201	01	00000100	00003418	M		19000101		00000100
800	00000203	01	00000101	00003418	M		19000101		00000101
800	00000205	01	00000102	00003418	M		19000101		00000102
800	00000207	01	00000103	00003418	M		19000101		00000103
800	00000209	01	00000104	00003418	M		19000101		00000104
800	00000211	01	00000105	00003418	M		19000101		00000105
800	00000213	01	00000106	00003418	M		19000101		00000106
800	00000215	01	00000107	00003418	M		19000101		00000107
800	00000217	01	00000108	00003418	M		19000101		00000108
800	00000219	01	00000109	00003418	M		19000101		00000109
800	00000221	01	00000110	00003418	M		19000101		00000110
800	00000223	01	00000111	00003418	M		19000101		00000111
800	00000225	01	00000112	00003418	M		19000101		00000112
800	00000227	01	00000113	00003418	M		19000101		00000113
800	00000229	01	00000114	00003418	M		19000101		00000114
800	00000231	01	00000115	00003418	M		19000101		00000115
800	00000233	01	00000116	00003418	M		19000101		00000116
800	00000235	01	00000117	00003418	M		19000101		00000117
800	00000237	01	00000118	00003418	M		19000101		00000118
800	00000239	01	00000119	00003418	M		19000101		00000119
800	00000241	01	00000120	00003418	M		19000101		00000120
800	00000243	01	00000121	00003418	M		19000101		00000121
800	00000245	01	00000122	00003418	M		19000101		00000122
800	00000247	01	00000123	00003418	M		19000101		00000123
800	00000249	01	00000124	00003418	M		19000101		00000124
800	00000251	01	00000125	00003418	M		19000101		00000125
800	00000253	01	00000126	00003418	M		19000101		00000126
800	00000255	01	00000127	00003418	M		19000101		00000127
800	00000257	01	00000128	00003418	M		19000101		00000128
800	00000259	01	00000129	00003418	M		19000101		00000129
800	00000261	01	00000130	00003418	M		19000101		00000130
800	00000263	01	00000131	00003418	M		19000101		00000131
800	00000265	01	00000132	00003418	M		19000101		00000132
800	00000267	01	00000133	00003418	M		19000101		00000133
800	00000269	01	00000134	00003418	M		19000101		00000134
800	00000271	01	00000135	00003418	M		19000101		00000135
800	00000273	01	00000136	00003418	M		19000101		00000136
800	00000275	01	00000137	00003418	M		19000101		00000137
800	00000277	01	00000138	00003418	M		19000101		00000138
800	00000279	01	00000139	00003418	M		19000101		00000139
800	00000281	01	00000140	00003418	M		19000101		00000140
800	00000283	01	00000141	00003418	M		19000101		00000141
800	00000285	01	00000142	00003418	M		19000101		00000142
800	00000287	01	00000143	00003418	M		19000101		00000143
800	00000289	01	00000144	00003418	M		19000101		00000144
800	00000291	01	00000145	00003418	M		19000101		00000145
800	00000293	01	00000146	00003418	M		19000101		00000146
800	00000295	01	00000147	00003418	M		19000101		00000147
800	00000297	01	00000148	00003418	M		19000101		00000148
800	00000299	01	00000149	00003418	M		19000101		00000149
800	00000301	01	00000150	00003418	M		19000101		00000150
800	00000303	01	00000151	00003418	M		19000101		00000151
800	00000305	01	00000152	00003418	M		19000101		00000152
800	00000307	01	00000153	00003418	M		19000101		00000153
800	00000309	01	00000154	00003418	M		19000101		00000154
800	00000311	01	00000155	00003418	M		19000101		00000155
800	00000313	01	00000156	00003418	M		19000101		00000156
800	00000315	01	00000157	00003418	M		19000101		00000157
800	00000317	01	00000158	00003418	M		19000101		00000158
800	00000319	01	00000159	00003418	M		19000101		00000159
800	00000321	01	00000160	00003418	M		19000101		00000160
800	00000323	01	00000161	00003418	M		19000101		00000161
800	00000325	01	00000162	00003418	M		19000101		00000162
800	00000327	01	00000163	00003418	M		19000101		00000163
800	00000329	01	00000164	00003418	M		19000101		00000164
800	00000331	01	00000165	00003418	M		19000101		00000165
800	00000333	01	00000166	00003418	M		19000101		00000166
800	00000335	01	00000167	00003418	M		19000101		00000167
800	00000337	01	00000168	00003418	M		19000101		00000168
800	00000339	01	00000169	00003418	M		19000101		00000169
800	00000341	01	00000170	00003418	M		19000101		00000170
800	00000343	01	00000171	00003418	M		19000101		00000171
800	00000345	01	00000172	00003418	M		19000101		00000172
800	00000347	01	00000173	00003418	M		19000101		00000173
800	00000349	01	00000174	00003418	M		19000101		00000174
800	00000351	01	00000175	00003418	M		19000101		00000175
800	00000353	01	00000176	00003418	M		19000101		00000176
800	00000355	01	00000177	00003418	M		19000101		00000177
800	00000357	01	00000178	00003418	M		19000101		00000178
800	00000359	01	00000179	00003418	M		19000101		00000179
800	00000361	01	00000180	00003418	M		19000101		00000180
800	00000363	01	00000181	00003418	M		19000101		00000181
800	00000365	01	00000182	00003418	M		19000101		00000182
800	00000367	01	00000183	00003418	M		19000101		00000183
800	00000369	01	00000184	00003418	M		19000101		00000184
800	00000371	01	00000185	00003418	M		19000101		00000185
800	00000373	01	00000186	00003418	M		19000101		00000186
800	00000375	01	00000187	00003418	M		19000101		00000187
800	00000377	01	00000188	00003418	M		19000101		00000188
800	00000379	01	00000189	00003418	M		19000101		00000189
800	00000381	01	00000190	00003418	M		19000101		00000190
800	00000383	01	00000191	00003418	M		19000101		00000191
800	00000385	01	00000192	00003418	M		19000101		00000192
800	00000387	01	00000193	00003418	M		19000101		00000193
800	00000389	01	00000194	00003418	M		19000101		00000194
800	00000391	01	00000195	00003418	M		19000101		00000195
800	00000393	01	00000196	00003418	M		19000101		00000196
800	00000395	01	00000197	00003418	M		19000101		00000197
800	00000397	01	00000198	00003418	M		19000101		00000198
800	00000399	01	00000199	00003418	M		19000101		00000199
800	00000401	01	00000200	00003418	M		19000101		00000200
800	00000403	01	00000201	00003418	M		19000101		00000201
800	00000405	01	00000202	00003418	M		19000101		00000202
800	00000407	01	00000203	00003418	M		19000101		00000203
800	00000409	01	00000204	00003418	M		19000101		00000204
800	00000411	01	00000205	00003418	M		19000101		00000205
800	00000413	01	00000206	00003418	M		19000101		00000206
800	00000415	01	00000207	00003418	M		19000101		00000207
800	00000417	01	00000208	00003418	M		19000101		00000208
800	00000419	01	00000209	00003418	M		19000101		00000209
800	00000421	01	00000210	00003418	M		19000101		00000210
800	00000423	01	00000211	00003418	M		19000101		00000211
800	00000425	01	00000212	00003418	M		19000101		00000212
800	00000427	01	00000213	00003418	M		19000101		00000213
800	00000429	01	00000214	00003418	M		19000101		00000214
800	00000431	01	00000215	00003418	M		19000101		00000215
800	00000433	01	00000216	00003418	M		19000101		00000216
800	00000435	01	00000217	00003418	M		19000101		00000217
800	00000437	01	00000218	00003418	M		19000101		00000218
800	00000439	01	00000219	00003418	M		19000101		00000219
800	00000441	01	00000220	00003418	M		19000101		00000220
800	00000443	01	00000221	00003418	M		19000101		00000221
800	00000445	01	00000222	00003418	M		19000101		00000222
800	00000447	01	00000223	00003418	M		19000101		00000223
800	00000449	01	00000224	00003418	M		19000101		00000224
800	00000451	01	00000225	00003418	M		19000101		00000225
800	00000453	01	00000226	00003418	M		19000101		00000226
800	00000455	01	00000227	00003418	M		19000101		00000227
800	00000457	01	00000228	00003418	M		19000101		00000228
800	00000003	01	00000001	00003419	M		19000101		00000001
800	00000005	01	00000002	00003419	M		19000101		00000002
800	00000007	01	00000003	00003419	M		19000101		00000003
800	00000009	01	00000004	00003419	M		19000101		00000004
800	00000011	01	00000005	00003419	M		19000101		00000005
800	00000013	01	00000006	00003419	M		19000101		00000006
800	00000015	01	00000007	00003419	M		19000101		00000007
800	00000017	01	00000008	00003419	M		19000101		00000008
800	00000019	01	00000009	00003419	M		19000101		00000009
800	00000021	01	00000010	00003419	M		19000101		00000010
800	00000023	01	00000011	00003419	M		19000101		00000011
800	00000025	01	00000012	00003419	M		19000101		00000012
800	00000027	01	00000013	00003419	M		19000101		00000013
800	00000029	01	00000014	00003419	M		19000101		00000014
800	00000031	01	00000015	00003419	M		19000101		00000015
800	00000033	01	00000016	00003419	M		19000101		00000016
800	00000035	01	00000017	00003419	M		19000101		00000017
800	00000037	01	00000018	00003419	M		19000101		00000018
800	00000039	01	00000019	00003419	M		19000101		00000019
800	00000041	01	00000020	00003419	M		19000101		00000020
800	00000043	01	00000021	00003419	M		19000101		00000021
800	00000045	01	00000022	00003419	M		19000101		00000022
800	00000047	01	00000023	00003419	M		19000101		00000023
800	00000049	01	00000024	00003419	M		19000101		00000024
800	00000051	01	00000025	00003419	M		19000101		00000025
800	00000053	01	00000026	00003419	M		19000101		00000026
800	00000055	01	00000027	00003419	M		19000101		00000027
800	00000057	01	00000028	00003419	M		19000101		00000028
800	00000059	01	00000029	00003419	M		19000101		00000029
800	00000061	01	00000030	00003419	M		19000101		00000030
800	00000063	01	00000031	00003419	M		19000101		00000031
800	00000065	01	00000032	00003419	M		19000101		00000032
800	00000067	01	00000033	00003419	M		19000101		00000033
800	00000069	01	00000034	00003419	M		19000101		00000034
800	00000071	01	00000035	00003419	M		19000101		00000035
800	00000073	01	00000036	00003419	M		19000101		00000036
800	00000075	01	00000037	00003419	M		19000101		00000037
800	00000077	01	00000038	00003419	M		19000101		00000038
800	00000079	01	00000039	00003419	M		19000101		00000039
800	00000081	01	00000040	00003419	M		19000101		00000040
800	00000083	01	00000041	00003419	M		19000101		00000041
800	00000085	01	00000042	00003419	M		19000101		00000042
800	00000087	01	00000043	00003419	M		19000101		00000043
800	00000089	01	00000044	00003419	M		19000101		00000044
800	00000091	01	00000045	00003419	M		19000101		00000045
800	00000093	01	00000046	00003419	M		19000101		00000046
800	00000095	01	00000047	00003419	M		19000101		00000047
800	00000097	01	00000048	00003419	M		19000101		00000048
800	00000099	01	00000049	00003419	M		19000101		00000049
800	00000101	01	00000050	00003419	M		19000101		00000050
800	00000103	01	00000051	00003419	M		19000101		00000051
800	00000105	01	00000052	00003419	M		19000101		00000052
800	00000107	01	00000053	00003419	M		19000101		00000053
800	00000109	01	00000054	00003419	M		19000101		00000054
800	00000111	01	00000055	00003419	M		19000101		00000055
800	00000113	01	00000056	00003419	M		19000101		00000056
800	00000115	01	00000057	00003419	M		19000101		00000057
800	00000117	01	00000058	00003419	M		19000101		00000058
800	00000119	01	00000059	00003419	M		19000101		00000059
800	00000121	01	00000060	00003419	M		19000101		00000060
800	00000123	01	00000061	00003419	M		19000101		00000061
800	00000125	01	00000062	00003419	M		19000101		00000062
800	00000127	01	00000063	00003419	M		19000101		00000063
800	00000129	01	00000064	00003419	M		19000101		00000064
800	00000131	01	00000065	00003419	M		19000101		00000065
800	00000133	01	00000066	00003419	M		19000101		00000066
800	00000135	01	00000067	00003419	M		19000101		00000067
800	00000137	01	00000068	00003419	M		19000101		00000068
800	00000139	01	00000069	00003419	M		19000101		00000069
800	00000141	01	00000070	00003419	M		19000101		00000070
800	00000143	01	00000071	00003419	M		19000101		00000071
800	00000145	01	00000072	00003419	M		19000101		00000072
800	00000147	01	00000073	00003419	M		19000101		00000073
800	00000149	01	00000074	00003419	M		19000101		00000074
800	00000151	01	00000075	00003419	M		19000101		00000075
800	00000153	01	00000076	00003419	M		19000101		00000076
800	00000155	01	00000077	00003419	M		19000101		00000077
800	00000157	01	00000078	00003419	M		19000101		00000078
800	00000159	01	00000079	00003419	M		19000101		00000079
800	00000161	01	00000080	00003419	M		19000101		00000080
800	00000163	01	00000081	00003419	M		19000101		00000081
800	00000165	01	00000082	00003419	M		19000101		00000082
800	00000167	01	00000083	00003419	M		19000101		00000083
800	00000169	01	00000084	00003419	M		19000101		00000084
800	00000171	01	00000085	00003419	M		19000101		00000085
800	00000173	01	00000086	00003419	M		19000101		00000086
800	00000175	01	00000087	00003419	M		19000101		00000087
800	00000177	01	00000088	00003419	M		19000101		00000088
800	00000179	01	00000089	00003419	M		19000101		00000089
800	00000181	01	00000090	00003419	M		19000101		00000090
800	00000183	01	00000091	00003419	M		19000101		00000091
800	00000185	01	00000092	00003419	M		19000101		00000092
800	00000187	01	00000093	00003419	M		19000101		00000093
800	00000189	01	00000094	00003419	M		19000101		00000094
800	00000191	01	00000095	00003419	M		19000101		00000095
800	00000193	01	00000096	00003419	M		19000101		00000096
800	00000195	01	00000097	00003419	M		19000101		00000097
800	00000197	01	00000098	00003419	M		19000101		00000098
800	00000199	01	00000099	00003419	M		19000101		00000099
800	00000201	01	00000100	00003419	M		19000101		00000100
800	00000203	01	00000101	00003419	M		19000101		00000101
800	00000205	01	00000102	00003419	M		19000101		00000102
800	00000207	01	00000103	00003419	M		19000101		00000103
800	00000209	01	00000104	00003419	M		19000101		00000104
800	00000211	01	00000105	00003419	M		19000101		00000105
800	00000213	01	00000106	00003419	M		19000101		00000106
800	00000215	01	00000107	00003419	M		19000101		00000107
800	00000217	01	00000108	00003419	M		19000101		00000108
800	00000219	01	00000109	00003419	M		19000101		00000109
800	00000221	01	00000110	00003419	M		19000101		00000110
800	00000223	01	00000111	00003419	M		19000101		00000111
800	00000225	01	00000112	00003419	M		19000101		00000112
800	00000227	01	00000113	00003419	M		19000101		00000113
800	00000229	01	00000114	00003419	M		19000101		00000114
800	00000231	01	00000115	00003419	M		19000101		00000115
800	00000233	01	00000116	00003419	M		19000101		00000116
800	00000235	01	00000117	00003419	M		19000101		00000117
800	00000237	01	00000118	00003419	M		19000101		00000118
800	00000239	01	00000119	00003419	M		19000101		00000119
800	00000241	01	00000120	00003419	M		19000101		00000120
800	00000243	01	00000121	00003419	M		19000101		00000121
800	00000245	01	00000122	00003419	M		19000101		00000122
800	00000247	01	00000123	00003419	M		19000101		00000123
800	00000249	01	00000124	00003419	M		19000101		00000124
800	00000251	01	00000125	00003419	M		19000101		00000125
800	00000253	01	00000126	00003419	M		19000101		00000126
800	00000255	01	00000127	00003419	M		19000101		00000127
800	00000257	01	00000128	00003419	M		19000101		00000128
800	00000259	01	00000129	00003419	M		19000101		00000129
800	00000261	01	00000130	00003419	M		19000101		00000130
800	00000263	01	00000131	00003419	M		19000101		00000131
800	00000265	01	00000132	00003419	M		19000101		00000132
800	00000267	01	00000133	00003419	M		19000101		00000133
800	00000269	01	00000134	00003419	M		19000101		00000134
800	00000271	01	00000135	00003419	M		19000101		00000135
800	00000273	01	00000136	00003419	M		19000101		00000136
800	00000275	01	00000137	00003419	M		19000101		00000137
800	00000277	01	00000138	00003419	M		19000101		00000138
800	00000279	01	00000139	00003419	M		19000101		00000139
800	00000281	01	00000140	00003419	M		19000101		00000140
800	00000283	01	00000141	00003419	M		19000101		00000141
800	00000285	01	00000142	00003419	M		19000101		00000142
800	00000287	01	00000143	00003419	M		19000101		00000143
800	00000289	01	00000144	00003419	M		19000101		00000144
800	00000291	01	00000145	00003419	M		19000101		00000145
800	00000293	01	00000146	00003419	M		19000101		00000146
800	00000295	01	00000147	00003419	M		19000101		00000147
800	00000297	01	00000148	00003419	M		19000101		00000148
800	00000299	01	00000149	00003419	M		19000101		00000149
800	00000301	01	00000150	00003419	M		19000101		00000150
800	00000303	01	00000151	00003419	M		19000101		00000151
800	00000305	01	00000152	00003419	M		19000101		00000152
800	00000307	01	00000153	00003419	M		19000101		00000153
800	00000309	01	00000154	00003419	M		19000101		00000154
800	00000311	01	00000155	00003419	M		19000101		00000155
800	00000313	01	00000156	00003419	M		19000101		00000156
800	00000315	01	00000157	00003419	M		19000101		00000157
800	00000317	01	00000158	00003419	M		19000101		00000158
800	00000319	01	00000159	00003419	M		19000101		00000159
800	00000321	01	00000160	00003419	M		19000101		00000160
800	00000323	01	00000161	00003419	M		19000101		00000161
800	00000325	01	00000162	00003419	M		19000101		00000162
800	00000327	01	00000163	00003419	M		19000101		00000163
800	00000329	01	00000164	00003419	M		19000101		00000164
800	00000331	01	00000165	00003419	M		19000101		00000165
800	00000333	01	00000166	00003419	M		19000101		00000166
800	00000335	01	00000167	00003419	M		19000101		00000167
800	00000337	01	00000168	00003419	M		19000101		00000168
800	00000339	01	00000169	00003419	M		19000101		00000169
800	00000341	01	00000170	00003419	M		19000101		00000170
800	00000343	01	00000171	00003419	M		19000101		00000171
800	00000345	01	00000172	00003419	M		19000101		00000172
800	00000347	01	00000173	00003419	M		19000101		00000173
800	00000349	01	00000174	00003419	M		19000101		00000174
800	00000351	01	00000175	00003419	M		19000101		00000175
800	00000353	01	00000176	00003419	M		19000101		00000176
800	00000355	01	00000177	00003419	M		19000101		00000177
800	00000357	01	00000178	00003419	M		19000101		00000178
800	00000359	01	00000179	00003419	M		19000101		00000179
800	00000361	01	00000180	00003419	M		19000101		00000180
800	00000363	01	00000181	00003419	M		19000101		00000181
800	00000365	01	00000182	00003419	M		19000101		00000182
800	00000367	01	00000183	00003419	M		19000101		00000183
800	00000369	01	00000184	00003419	M		19000101		00000184
800	00000371	01	00000185	00003419	M		19000101		00000185
800	00000373	01	00000186	00003419	M		19000101		00000186
800	00000375	01	00000187	00003419	M		19000101		00000187
800	00000377	01	00000188	00003419	M		19000101		00000188
800	00000379	01	00000189	00003419	M		19000101		00000189
800	00000381	01	00000190	00003419	M		19000101		00000190
800	00000383	01	00000191	00003419	M		19000101		00000191
800	00000385	01	00000192	00003419	M		19000101		00000192
800	00000387	01	00000193	00003419	M		19000101		00000193
800	00000389	01	00000194	00003419	M		19000101		00000194
800	00000391	01	00000195	00003419	M		19000101		00000195
800	00000393	01	00000196	00003419	M		19000101		00000196
800	00000395	01	00000197	00003419	M		19000101		00000197
800	00000397	01	00000198	00003419	M		19000101		00000198
800	00000399	01	00000199	00003419	M		19000101		00000199
800	00000401	01	00000200	00003419	M		19000101		00000200
800	00000403	01	00000201	00003419	M		19000101		00000201
800	00000405	01	00000202	00003419	M		19000101		00000202
800	00000407	01	00000203	00003419	M		19000101		00000203
800	00000409	01	00000204	00003419	M		19000101		00000204
800	00000411	01	00000205	00003419	M		19000101		00000205
800	00000413	01	00000206	00003419	M		19000101		00000206
800	00000415	01	00000207	00003419	M		19000101		00000207
800	00000417	01	00000208	00003419	M		19000101		00000208
800	00000419	01	00000209	00003419	M		19000101		00000209
800	00000421	01	00000210	00003419	M		19000101		00000210
800	00000423	01	00000211	00003419	M		19000101		00000211
800	00000425	01	00000212	00003419	M		19000101		00000212
800	00000427	01	00000213	00003419	M		19000101		00000213
800	00000429	01	00000214	00003419	M		19000101		00000214
800	00000431	01	00000215	00003419	M		19000101		00000215
800	00000433	01	00000216	00003419	M		19000101		00000216
800	00000435	01	00000217	00003419	M		19000101		00000217
800	00000437	01	00000218	00003419	M		19000101		00000218
800	00000439	01	00000219	00003419	M		19000101		00000219
800	00000441	01	00000220	00003419	M		19000101		00000220
800	00000443	01	00000221	00003419	M		19000101		00000221
800	00000445	01	00000222	00003419	M		19000101		00000222
800	00000447	01	00000223	00003419	M		19000101		00000223
800	00000449	01	00000224	00003419	M		19000101		00000224
800	00000451	01	00000225	00003419	M		19000101		00000225
800	00000453	01	00000226	00003419	M		19000101		00000226
800	00000455	01	00000227	00003419	M		19000101		00000227
800	00000457	01	00000228	00003419	M		19000101		00000228
800	00000003	01	00000001	00003420	M		19000101		00000001
800	00000005	01	00000002	00003420	M		19000101		00000002
800	00000007	01	00000003	00003420	M		19000101		00000003
800	00000009	01	00000004	00003420	M		19000101		00000004
800	00000011	01	00000005	00003420	M		19000101		00000005
800	00000013	01	00000006	00003420	M		19000101		00000006
800	00000015	01	00000007	00003420	M		19000101		00000007
800	00000017	01	00000008	00003420	M		19000101		00000008
800	00000019	01	00000009	00003420	M		19000101		00000009
800	00000021	01	00000010	00003420	M		19000101		00000010
800	00000023	01	00000011	00003420	M		19000101		00000011
800	00000025	01	00000012	00003420	M		19000101		00000012
800	00000027	01	00000013	00003420	M		19000101		00000013
800	00000029	01	00000014	00003420	M		19000101		00000014
800	00000031	01	00000015	00003420	M		19000101		00000015
800	00000033	01	00000016	00003420	M		19000101		00000016
800	00000035	01	00000017	00003420	M		19000101		00000017
800	00000037	01	00000018	00003420	M		19000101		00000018
800	00000039	01	00000019	00003420	M		19000101		00000019
800	00000041	01	00000020	00003420	M		19000101		00000020
800	00000043	01	00000021	00003420	M		19000101		00000021
800	00000045	01	00000022	00003420	M		19000101		00000022
800	00000047	01	00000023	00003420	M		19000101		00000023
800	00000049	01	00000024	00003420	M		19000101		00000024
800	00000051	01	00000025	00003420	M		19000101		00000025
800	00000053	01	00000026	00003420	M		19000101		00000026
800	00000055	01	00000027	00003420	M		19000101		00000027
800	00000057	01	00000028	00003420	M		19000101		00000028
800	00000059	01	00000029	00003420	M		19000101		00000029
800	00000061	01	00000030	00003420	M		19000101		00000030
800	00000063	01	00000031	00003420	M		19000101		00000031
800	00000065	01	00000032	00003420	M		19000101		00000032
800	00000067	01	00000033	00003420	M		19000101		00000033
800	00000069	01	00000034	00003420	M		19000101		00000034
800	00000071	01	00000035	00003420	M		19000101		00000035
800	00000073	01	00000036	00003420	M		19000101		00000036
800	00000075	01	00000037	00003420	M		19000101		00000037
800	00000077	01	00000038	00003420	M		19000101		00000038
800	00000079	01	00000039	00003420	M		19000101		00000039
800	00000081	01	00000040	00003420	M		19000101		00000040
800	00000083	01	00000041	00003420	M		19000101		00000041
800	00000085	01	00000042	00003420	M		19000101		00000042
800	00000087	01	00000043	00003420	M		19000101		00000043
800	00000089	01	00000044	00003420	M		19000101		00000044
800	00000091	01	00000045	00003420	M		19000101		00000045
800	00000093	01	00000046	00003420	M		19000101		00000046
800	00000095	01	00000047	00003420	M		19000101		00000047
800	00000097	01	00000048	00003420	M		19000101		00000048
800	00000099	01	00000049	00003420	M		19000101		00000049
800	00000101	01	00000050	00003420	M		19000101		00000050
800	00000103	01	00000051	00003420	M		19000101		00000051
800	00000105	01	00000052	00003420	M		19000101		00000052
800	00000107	01	00000053	00003420	M		19000101		00000053
800	00000109	01	00000054	00003420	M		19000101		00000054
800	00000111	01	00000055	00003420	M		19000101		00000055
800	00000113	01	00000056	00003420	M		19000101		00000056
800	00000115	01	00000057	00003420	M		19000101		00000057
800	00000117	01	00000058	00003420	M		19000101		00000058
800	00000119	01	00000059	00003420	M		19000101		00000059
800	00000121	01	00000060	00003420	M		19000101		00000060
800	00000123	01	00000061	00003420	M		19000101		00000061
800	00000125	01	00000062	00003420	M		19000101		00000062
800	00000127	01	00000063	00003420	M		19000101		00000063
800	00000129	01	00000064	00003420	M		19000101		00000064
800	00000131	01	00000065	00003420	M		19000101		00000065
800	00000133	01	00000066	00003420	M		19000101		00000066
800	00000135	01	00000067	00003420	M		19000101		00000067
800	00000137	01	00000068	00003420	M		19000101		00000068
800	00000139	01	00000069	00003420	M		19000101		00000069
800	00000141	01	00000070	00003420	M		19000101		00000070
800	00000143	01	00000071	00003420	M		19000101		00000071
800	00000145	01	00000072	00003420	M		19000101		00000072
800	00000147	01	00000073	00003420	M		19000101		00000073
800	00000149	01	00000074	00003420	M		19000101		00000074
800	00000151	01	00000075	00003420	M		19000101		00000075
800	00000153	01	00000076	00003420	M		19000101		00000076
800	00000155	01	00000077	00003420	M		19000101		00000077
800	00000157	01	00000078	00003420	M		19000101		00000078
800	00000159	01	00000079	00003420	M		19000101		00000079
800	00000161	01	00000080	00003420	M		19000101		00000080
800	00000163	01	00000081	00003420	M		19000101		00000081
800	00000165	01	00000082	00003420	M		19000101		00000082
800	00000167	01	00000083	00003420	M		19000101		00000083
800	00000169	01	00000084	00003420	M		19000101		00000084
800	00000171	01	00000085	00003420	M		19000101		00000085
800	00000173	01	00000086	00003420	M		19000101		00000086
800	00000175	01	00000087	00003420	M		19000101		00000087
800	00000177	01	00000088	00003420	M		19000101		00000088
800	00000179	01	00000089	00003420	M		19000101		00000089
800	00000181	01	00000090	00003420	M		19000101		00000090
800	00000183	01	00000091	00003420	M		19000101		00000091
800	00000185	01	00000092	00003420	M		19000101		00000092
800	00000187	01	00000093	00003420	M		19000101		00000093
800	00000189	01	00000094	00003420	M		19000101		00000094
800	00000191	01	00000095	00003420	M		19000101		00000095
800	00000193	01	00000096	00003420	M		19000101		00000096
800	00000195	01	00000097	00003420	M		19000101		00000097
800	00000197	01	00000098	00003420	M		19000101		00000098
800	00000199	01	00000099	00003420	M		19000101		00000099
800	00000201	01	00000100	00003420	M		19000101		00000100
800	00000203	01	00000101	00003420	M		19000101		00000101
800	00000205	01	00000102	00003420	M		19000101		00000102
800	00000207	01	00000103	00003420	M		19000101		00000103
800	00000209	01	00000104	00003420	M		19000101		00000104
800	00000211	01	00000105	00003420	M		19000101		00000105
800	00000213	01	00000106	00003420	M		19000101		00000106
800	00000215	01	00000107	00003420	M		19000101		00000107
800	00000217	01	00000108	00003420	M		19000101		00000108
800	00000219	01	00000109	00003420	M		19000101		00000109
800	00000221	01	00000110	00003420	M		19000101		00000110
800	00000223	01	00000111	00003420	M		19000101		00000111
800	00000225	01	00000112	00003420	M		19000101		00000112
800	00000227	01	00000113	00003420	M		19000101		00000113
800	00000229	01	00000114	00003420	M		19000101		00000114
800	00000231	01	00000115	00003420	M		19000101		00000115
800	00000233	01	00000116	00003420	M		19000101		00000116
800	00000235	01	00000117	00003420	M		19000101		00000117
800	00000237	01	00000118	00003420	M		19000101		00000118
800	00000239	01	00000119	00003420	M		19000101		00000119
800	00000241	01	00000120	00003420	M		19000101		00000120
800	00000243	01	00000121	00003420	M		19000101		00000121
800	00000245	01	00000122	00003420	M		19000101		00000122
800	00000247	01	00000123	00003420	M		19000101		00000123
800	00000249	01	00000124	00003420	M		19000101		00000124
800	00000251	01	00000125	00003420	M		19000101		00000125
800	00000253	01	00000126	00003420	M		19000101		00000126
800	00000255	01	00000127	00003420	M		19000101		00000127
800	00000257	01	00000128	00003420	M		19000101		00000128
800	00000259	01	00000129	00003420	M		19000101		00000129
800	00000261	01	00000130	00003420	M		19000101		00000130
800	00000263	01	00000131	00003420	M		19000101		00000131
800	00000265	01	00000132	00003420	M		19000101		00000132
800	00000267	01	00000133	00003420	M		19000101		00000133
800	00000269	01	00000134	00003420	M		19000101		00000134
800	00000271	01	00000135	00003420	M		19000101		00000135
800	00000273	01	00000136	00003420	M		19000101		00000136
800	00000275	01	00000137	00003420	M		19000101		00000137
800	00000277	01	00000138	00003420	M		19000101		00000138
800	00000279	01	00000139	00003420	M		19000101		00000139
800	00000281	01	00000140	00003420	M		19000101		00000140
800	00000283	01	00000141	00003420	M		19000101		00000141
800	00000285	01	00000142	00003420	M		19000101		00000142
800	00000287	01	00000143	00003420	M		19000101		00000143
800	00000289	01	00000144	00003420	M		19000101		00000144
800	00000291	01	00000145	00003420	M		19000101		00000145
800	00000293	01	00000146	00003420	M		19000101		00000146
800	00000295	01	00000147	00003420	M		19000101		00000147
