MANDT	MATNR	STLAL	STLAN	STLNR	WERKS	CSLTY	LOSBS	LOSVN
800	T-F1326	01	1	00001266	2300		0	0
800	T-F1327	01	1	00001277	1200		0	0
800	T-F1327	01	1	00001277	2300		0	0
800	T-F1328	01	1	00001288	1200		0	0
800	T-F1328	01	1	00001288	2300		0	0
800	T-F1329	01	1	00001299	1200		0	0
800	T-F1329	01	1	00001299	2300		0	0
800	T-F1330	01	1	00001310	1200		0	0
800	T-F1330	01	1	00001310	2300		0	0
800	T-F1400	01	1	00000917	1200		0	0
800	T-F1400	01	1	00000917	2300		0	0
800	T-F1401	01	1	00000928	1200		0	0
800	T-F1401	01	1	00000928	2300		0	0
800	T-F1402	01	1	00000939	1200		0	0
800	T-F1402	01	1	00000939	2300		0	0
800	T-F1403	01	1	00000950	1200		0	0
800	T-F1403	01	1	00000950	2300		0	0
800	T-F1404	01	1	00000961	1200		0	0
800	T-F1404	01	1	00000961	2300		0	0
800	T-F1405	01	1	00000972	1200		0	0
800	T-F1405	01	1	00000972	2300		0	0
800	T-F1406	01	1	00000983	1200		0	0
800	T-F1406	01	1	00000983	2300		0	0
800	T-F1407	01	1	00000994	1200		0	0
800	T-F1407	01	1	00000994	2300		0	0
800	T-F1408	01	1	00001005	1200		0	0
800	T-F1408	01	1	00001005	2300		0	0
800	T-F1409	01	1	00001016	1200		0	0
800	T-F1409	01	1	00001016	2300		0	0
800	T-F1410	01	1	00001027	1200		0	0
800	T-F1410	01	1	00001027	2300		0	0
800	T-F1411	01	1	00001038	1200		0	0
800	T-F1411	01	1	00001038	2300		0	0
800	T-F1412	01	1	00001049	1200		0	0
800	T-F1412	01	1	00001049	2300		0	0
800	T-F1413	01	1	00001060	1200		0	0
800	T-F1413	01	1	00001060	2300		0	0
800	T-F1414	01	1	00001071	1200		0	0
800	T-F1414	01	1	00001071	2300		0	0
800	T-F1415	01	1	00001082	1200		0	0
800	T-F1415	01	1	00001082	2300		0	0
800	T-F1416	01	1	00001093	1200		0	0
800	T-F1416	01	1	00001093	2300		0	0
800	T-F1417	01	1	00001104	1200		0	0
800	T-F1417	01	1	00001104	2300		0	0
800	T-F1418	01	1	00001115	1200		0	0
800	T-F1418	01	1	00001115	2300		0	0
800	T-F1419	01	1	00001126	1200		0	0
800	T-F1419	01	1	00001126	2300		0	0
800	T-F1420	01	1	00001137	1200		0	0
800	T-F1420	01	1	00001137	2300		0	0
800	T-F1421	01	1	00001148	1200		0	0
800	T-F1421	01	1	00001148	2300		0	0
800	T-F1422	01	1	00001159	1200		0	0
800	T-F1422	01	1	00001159	2300		0	0
800	T-F1423	01	1	00001170	1200		0	0
800	T-F1423	01	1	00001170	2300		0	0
800	T-F1424	01	1	00001181	1200		0	0
800	T-F1424	01	1	00001181	2300		0	0
800	T-F1425	01	1	00001192	1200		0	0
800	T-F1425	01	1	00001192	2300		0	0
800	T-F1426	01	1	00001267	1200		0	0
800	T-F1426	01	1	00001267	2300		0	0
800	T-F1427	01	1	00001278	1200		0	0
800	T-F1427	01	1	00001278	2300		0	0
800	T-F1428	01	1	00001289	1200		0	0
800	T-F1428	01	1	00001289	2300		0	0
800	T-F1429	01	1	00001300	1200		0	0
800	T-F1429	01	1	00001300	2300		0	0
800	T-F1430	01	1	00001311	1200		0	0
800	T-F1430	01	1	00001311	2300		0	0
800	T-F199	01	1	00002388	1000		0	0
800	T-F200	01	1	00000756	1000		0	0
800	T-F200	01	1	00000756	2300		0	0
800	T-F201	01	1	00000762	1000		0	0
800	T-F201	01	1	00000762	2300		0	0
800	T-F202	01	1	00000768	1000		0	0
800	T-F202	01	1	00000768	2300		0	0
800	T-F203	01	1	00000774	1000		0	0
800	T-F203	01	1	00000774	2300		0	0
800	T-F204	01	1	00000780	1000		0	0
800	T-F204	01	1	00000780	2300		0	0
800	T-F205	01	1	00000786	1000		0	0
800	T-F205	01	1	00000786	2300		0	0
800	T-F206	01	1	00000792	1000		0	0
800	T-F206	01	1	00000792	2300		0	0
800	T-F207	01	1	00000798	1000		0	0
800	T-F207	01	1	00000798	2300		0	0
800	T-F208	01	1	00000804	1000		0	0
800	T-F208	01	1	00000804	2300		0	0
800	T-F209	01	1	00000810	1000		0	0
800	T-F209	01	1	00000810	2300		0	0
800	T-F210	01	1	00000816	1000		0	0
800	T-F210	01	1	00000816	2300		0	0
800	T-F211	01	1	00000822	1000		0	0
800	T-F211	01	1	00000822	2300		0	0
800	T-F212	01	1	00000828	1000		0	0
800	T-F212	01	1	00000828	2300		0	0
800	T-F213	01	1	00000834	1000		0	0
800	T-F213	01	1	00000834	2300		0	0
800	T-F214	01	1	00000840	1000		0	0
800	T-F214	01	1	00000840	2300		0	0
800	T-F215	01	1	00000846	1000		0	0
800	T-F215	01	1	00000846	2300		0	0
800	T-F216	01	1	00000852	1000		0	0
800	T-F216	01	1	00000852	2300		0	0
800	T-F217	01	1	00000858	1000		0	0
800	T-F217	01	1	00000858	2300		0	0
800	T-F218	01	1	00000864	1000		0	0
800	T-F218	01	1	00000864	2300		0	0
800	T-F219	01	1	00000870	1000		0	0
800	T-F219	01	1	00000870	2300		0	0
800	T-F220	01	1	00000876	1000		0	0
800	T-F220	01	1	00000876	2300		0	0
800	T-F221	01	1	00000882	1000		0	0
800	T-F221	01	1	00000882	2300		0	0
800	T-F222	01	1	00000888	1000		0	0
800	T-F222	01	1	00000888	2300		0	0
800	T-F223	01	1	00000894	1000		0	0
800	T-F223	01	1	00000894	2300		0	0
800	T-F224	01	1	00000900	1000		0	0
800	T-F224	01	1	00000900	2300		0	0
800	T-F225	01	1	00000906	1000		0	0
800	T-F225	01	1	00000906	2300		0	0
800	T-F226	01	1	00001233	1000		0	0
800	T-F226	01	1	00001233	2300		0	0
800	T-F227	01	1	00001239	1000		0	0
800	T-F227	01	1	00001239	2300		0	0
800	T-F228	01	1	00001245	1000		0	0
800	T-F228	01	1	00001245	2300		0	0
800	T-F229	01	1	00001251	1000		0	0
800	T-F229	01	1	00001251	2300		0	0
800	T-F230	01	1	00001257	1000		0	0
800	T-F230	01	1	00001257	2300		0	0
800	T-F296	01	1	00002852	1000		0	0
800	T-F297	01	1	00002851	1000		0	0
800	T-F298	01	1	00002850	1000		0	0
800	T-F299	01	1	00001440	1000		0	0
800	T-F300	01	1	00000757	1000		0	0
800	T-F300	01	1	00000757	2300		0	0
800	T-F301	01	1	00000763	1000		0	0
800	T-F301	01	1	00000763	2300		0	0
800	T-F302	01	1	00000769	1000		0	0
800	T-F302	01	1	00000769	2300		0	0
800	T-F303	01	1	00000775	1000		0	0
800	T-F303	01	1	00000775	2300		0	0
800	T-F304	01	1	00000781	1000		0	0
800	T-F304	01	1	00000781	2300		0	0
800	T-F305	01	1	00000787	1000		0	0
800	T-F305	01	1	00000787	2300		0	0
800	T-F306	01	1	00000793	1000		0	0
800	T-F306	01	1	00000793	2300		0	0
800	T-F307	01	1	00000799	1000		0	0
800	T-F307	01	1	00000799	2300		0	0
800	T-F308	01	1	00000805	1000		0	0
800	T-F308	01	1	00000805	2300		0	0
800	T-F309	01	1	00000811	1000		0	0
800	T-F309	01	1	00000811	2300		0	0
800	T-F310	01	1	00000817	1000		0	0
800	T-F310	01	1	00000817	2300		0	0
800	T-F311	01	1	00000823	1000		0	0
800	T-F311	01	1	00000823	2300		0	0
800	T-F312	01	1	00000829	1000		0	0
800	T-F312	01	1	00000829	2300		0	0
800	T-F313	01	1	00000835	1000		0	0
800	T-F313	01	1	00000835	2300		0	0
800	T-F314	01	1	00000841	1000		0	0
800	T-F314	01	1	00000841	2300		0	0
800	T-F315	01	1	00000847	1000		0	0
800	T-F315	01	1	00000847	2300		0	0
800	T-F316	01	1	00000853	1000		0	0
800	T-F316	01	1	00000853	2300		0	0
800	T-F317	01	1	00000859	1000		0	0
800	T-F317	01	1	00000859	2300		0	0
800	T-F318	01	1	00000865	1000		0	0
800	T-F318	01	1	00000865	2300		0	0
800	T-F319	01	1	00000871	1000		0	0
800	T-F319	01	1	00000871	2300		0	0
800	T-F320	01	1	00000877	1000		0	0
800	T-F320	01	1	00000877	2300		0	0
800	T-F321	01	1	00000883	1000		0	0
800	T-F321	01	1	00000883	2300		0	0
800	T-F322	01	1	00000889	1000		0	0
800	T-F322	01	1	00000889	2300		0	0
800	T-F323	01	1	00000895	1000		0	0
800	T-F323	01	1	00000895	2300		0	0
800	T-F324	01	1	00000901	1000		0	0
800	T-F324	01	1	00000901	2300		0	0
800	T-F325	01	1	00000907	1000		0	0
800	T-F325	01	1	00000907	2300		0	0
800	T-F326	01	1	00001234	1000		0	0
800	T-F326	01	1	00001234	2300		0	0
800	T-F327	01	1	00001240	1000		0	0
800	T-F327	01	1	00001240	2300		0	0
800	T-F328	01	1	00001246	1000		0	0
800	T-F328	01	1	00001246	2300		0	0
800	T-F329	01	1	00001252	1000		0	0
800	T-F329	01	1	00001252	2300		0	0
800	T-F330	01	1	00001258	1000		0	0
800	T-F330	01	1	00001258	2300		0	0
800	T-F399	01	1	00001439	1000		0	0
800	T-F400	01	1	00000758	1000		0	0
800	T-F400	01	1	00000758	2300		0	0
800	T-F401	01	1	00000764	1000		0	0
800	T-F401	01	1	00000764	2300		0	0
800	T-F402	01	1	00000770	1000		0	0
800	T-F402	01	1	00000770	2300		0	0
800	T-F403	01	1	00000776	1000		0	0
800	T-F403	01	1	00000776	2300		0	0
800	T-F404	01	1	00000782	1000		0	0
800	T-F404	01	1	00000782	2300		0	0
800	T-F405	01	1	00000788	1000		0	0
800	T-F405	01	1	00000788	2300		0	0
800	T-F406	01	1	00000794	1000		0	0
800	T-F406	01	1	00000794	2300		0	0
800	T-F407	01	1	00000800	1000		0	0
800	T-F407	01	1	00000800	2300		0	0
800	T-F408	01	1	00000806	1000		0	0
800	T-F408	01	1	00000806	2300		0	0
800	T-F409	01	1	00000812	1000		0	0
800	T-F409	01	1	00000812	2300		0	0
800	T-F410	01	1	00000818	1000		0	0
800	T-F410	01	1	00000818	2300		0	0
800	T-F411	01	1	00000824	1000		0	0
800	T-F411	01	1	00000824	2300		0	0
800	T-F412	01	1	00000830	1000		0	0
800	T-F412	01	1	00000830	2300		0	0
800	T-F413	01	1	00000836	1000		0	0
800	T-F413	01	1	00000836	2300		0	0
800	T-F414	01	1	00000842	1000		0	0
800	T-F414	01	1	00000842	2300		0	0
800	T-F415	01	1	00000848	1000		0	0
800	T-F415	01	1	00000848	2300		0	0
800	T-F416	01	1	00000854	1000		0	0
800	T-F416	01	1	00000854	2300		0	0
800	T-F417	01	1	00000860	1000		0	0
800	T-F417	01	1	00000860	2300		0	0
800	T-F418	01	1	00000866	1000		0	0
800	T-F418	01	1	00000866	2300		0	0
800	T-F419	01	1	00000872	1000		0	0
800	T-F419	01	1	00000872	2300		0	0
800	T-F420	01	1	00000878	1000		0	0
800	T-F420	01	1	00000878	2300		0	0
800	T-F421	01	1	00000884	1000		0	0
800	T-F421	01	1	00000884	2300		0	0
800	T-F422	01	1	00000890	1000		0	0
800	T-F422	01	1	00000890	2300		0	0
800	T-F423	01	1	00000896	1000		0	0
800	T-F423	01	1	00000896	2300		0	0
800	T-F424	01	1	00000902	1000		0	0
800	T-F424	01	1	00000902	2300		0	0
800	T-F425	01	1	00000908	1000		0	0
800	T-F425	01	1	00000908	2300		0	0
800	T-F426	01	1	00001235	1000		0	0
800	T-F426	01	1	00001235	2300		0	0
800	T-F427	01	1	00001241	1000		0	0
800	T-F427	01	1	00001241	2300		0	0
800	T-F428	01	1	00001247	1000		0	0
800	T-F428	01	1	00001247	2300		0	0
800	T-F429	01	1	00001253	1000		0	0
800	T-F429	01	1	00001253	2300		0	0
800	T-F430	01	1	00001259	1000		0	0
800	T-F430	01	1	00001259	2300		0	0
800	T-F499	01	1	00001438	1000		0	0
800	T-F699	01	1	00002709	1000		0	0
800	T-F700	01	1	00000913	1200		0	0
800	T-F700	01	1	00000913	2300		0	0
800	T-F701	01	1	00000924	1200		0	0
800	T-F701	01	1	00000924	2300		0	0
800	T-F702	01	1	00000935	1200		0	0
800	T-F702	01	1	00000935	2300		0	0
800	T-F703	01	1	00000946	1200		0	0
800	T-F703	01	1	00000946	2300		0	0
800	T-F704	01	1	00000957	1200		0	0
800	T-F704	01	1	00000957	2300		0	0
800	T-F705	01	1	00000968	1200		0	0
800	T-F705	01	1	00000968	2300		0	0
800	T-F706	01	1	00000979	1200		0	0
800	T-F706	01	1	00000979	2300		0	0
800	T-F707	01	1	00000990	1200		0	0
800	T-F707	01	1	00000990	2300		0	0
800	T-F708	01	1	00001001	1200		0	0
800	T-F708	01	1	00001001	2300		0	0
800	T-F709	01	1	00001012	1200		0	0
800	T-F709	01	1	00001012	2300		0	0
800	T-F710	01	1	00001023	1200		0	0
800	T-F710	01	1	00001023	2300		0	0
800	T-F711	01	1	00001034	1200		0	0
800	T-F711	01	1	00001034	2300		0	0
800	T-F712	01	1	00001045	1200		0	0
800	T-F712	01	1	00001045	2300		0	0
800	T-F713	01	1	00001056	1200		0	0
800	T-F713	01	1	00001056	2300		0	0
800	T-F714	01	1	00001067	1200		0	0
800	T-F714	01	1	00001067	2300		0	0
800	T-F715	01	1	00001078	1200		0	0
800	T-F715	01	1	00001078	2300		0	0
800	T-F716	01	1	00001089	1200		0	0
800	T-F716	01	1	00001089	2300		0	0
800	T-F717	01	1	00001100	1200		0	0
800	T-F717	01	1	00001100	2300		0	0
800	T-F718	01	1	00001111	1200		0	0
800	T-F718	01	1	00001111	2300		0	0
800	T-F719	01	1	00001122	1200		0	0
800	T-F719	01	1	00001122	2300		0	0
800	T-F720	01	1	00001133	1200		0	0
800	T-F720	01	1	00001133	2300		0	0
800	T-F721	01	1	00001144	1200		0	0
800	T-F721	01	1	00001144	2300		0	0
800	T-F722	01	1	00001155	1200		0	0
800	T-F722	01	1	00001155	2300		0	0
800	T-F723	01	1	00001166	1200		0	0
800	T-F723	01	1	00001166	2300		0	0
800	T-F724	01	1	00001177	1200		0	0
800	T-F724	01	1	00001177	2300		0	0
800	T-F725	01	1	00001188	1200		0	0
800	T-F725	01	1	00001188	2300		0	0
800	T-F726	01	1	00001263	1200		0	0
800	T-F726	01	1	00001263	2300		0	0
800	T-F727	01	1	00001274	1200		0	0
800	T-F727	01	1	00001274	2300		0	0
800	T-F728	01	1	00001285	1200		0	0
800	T-F728	01	1	00001285	2300		0	0
800	T-F729	01	1	00001296	1200		0	0
800	T-F729	01	1	00001296	2300		0	0
800	T-F730	01	1	00001307	1200		0	0
800	T-F730	01	1	00001307	2300		0	0
800	T-FAPO	01	1	00001441	1000		0	0
800	T-FD100	01	1	00000481	1100		0	0
800	T-FD100	01	1	00002462	3100		0	0
800	T-FDA99	01	1	00002574	1100		0	0
800	T-FF100	01	1	00000475	1100		0	0
800	T-FF101	01	1	00001545	1100		0	0
800	T-FF102	01	1	00001546	1100		0	0
800	T-FF103	01	1	00001547	1100		0	0
800	T-FF104	01	1	00001548	1100		0	0
800	T-FF105	01	1	00001549	1100		0	0
800	T-FF106	01	1	00001550	1100		0	0
800	T-FF107	01	1	00001551	1100		0	0
800	T-FF108	01	1	00001552	1100		0	0
800	T-FF109	01	1	00001553	1100		0	0
800	T-FF110	01	1	00001554	1100		0	0
800	T-FF111	01	1	00001555	1100		0	0
800	T-FF112	01	1	00001556	1100		0	0
800	T-FF113	01	1	00001557	1100		0	0
800	T-FF114	01	1	00001558	1100		0	0
800	T-FF115	01	1	00001559	1100		0	0
800	T-FF116	01	1	00001560	1100		0	0
800	T-FF117	01	1	00001561	1100		0	0
800	T-FF118	01	1	00001562	1100		0	0
800	T-FF119	01	1	00001563	1100		0	0
800	T-FF120	01	1	00001564	1100		0	0
800	T-FF121	01	1	00001565	1100		0	0
800	T-FF122	01	1	00001566	1100		0	0
800	T-FF123	01	1	00001567	1100		0	0
800	T-FF124	01	1	00001568	1100		0	0
800	T-FF125	01	1	00001569	1100		0	0
800	T-FF126	01	1	00001570	1100		0	0
800	T-FF127	01	1	00001571	1100		0	0
800	T-FF128	01	1	00001572	1100		0	0
800	T-FF129	01	1	00001573	1100		0	0
800	T-FF130	01	1	00001574	1100		0	0
800	T-FF900	01	1	00000482	1100		0	0
800	T-FF901	01	1	00001643	1100		0	0
800	T-FF902	01	1	00001644	1100		0	0
800	T-FF903	01	1	00001645	1100		0	0
800	T-FF904	01	1	00001646	1100		0	0
800	T-FF905	01	1	00001647	1100		0	0
800	T-FF906	01	1	00001648	1100		0	0
800	T-FF907	01	1	00001649	1100		0	0
800	T-FF908	01	1	00001650	1100		0	0
800	T-FF909	01	1	00001651	1100		0	0
800	T-FF910	01	1	00001652	1100		0	0
800	T-FF911	01	1	00001653	1100		0	0
800	T-FF912	01	1	00001654	1100		0	0
800	T-FF913	01	1	00001655	1100		0	0
800	T-FF914	01	1	00001656	1100		0	0
800	T-FF915	01	1	00001657	1100		0	0
800	T-FF916	01	1	00001658	1100		0	0
800	T-FF917	01	1	00001659	1100		0	0
800	T-FF918	01	1	00001660	1100		0	0
800	T-FF919	01	1	00001661	1100		0	0
800	T-FF920	01	1	00001662	1100		0	0
800	T-FF921	01	1	00001663	1100		0	0
800	T-FF922	01	1	00001664	1100		0	0
800	T-FF923	01	1	00001665	1100		0	0
800	T-FF924	01	1	00001666	1100		0	0
800	T-FF925	01	1	00001667	1100		0	0
800	T-FF926	01	1	00001668	1100		0	0
800	T-FF927	01	1	00001669	1100		0	0
800	T-FF928	01	1	00001670	1100		0	0
800	T-FF929	01	1	00001671	1100		0	0
800	T-FF930	01	1	00001672	1100		0	0
800	T-FI100	01	1	00001450	1100		0	0
800	T-FI101	01	1	00001453	1100		0	0
800	T-FI102	01	1	00001456	1100		0	0
800	T-FI103	01	1	00001459	1100		0	0
800	T-FI104	01	1	00001462	1100		0	0
800	T-FI105	01	1	00001465	1100		0	0
800	T-FI106	01	1	00001468	1100		0	0
800	T-FI107	01	1	00001471	1100		0	0
800	T-FI108	01	1	00001474	1100		0	0
800	T-FI109	01	1	00001477	1100		0	0
800	T-FI110	01	1	00001480	1100		0	0
800	T-FI111	01	1	00001483	1100		0	0
800	T-FI112	01	1	00001486	1100		0	0
800	T-FI113	01	1	00001489	1100		0	0
800	T-FI114	01	1	00001492	1100		0	0
800	T-FI115	01	1	00001495	1100		0	0
800	T-FI116	01	1	00001498	1100		0	0
800	T-FI117	01	1	00001501	1100		0	0
800	T-FI118	01	1	00001504	1100		0	0
800	T-FI119	01	1	00001507	1100		0	0
800	T-FI120	01	1	00001510	1100		0	0
800	T-FI121	01	1	00001513	1100		0	0
800	T-FI122	01	1	00001516	1100		0	0
800	T-FI123	01	1	00001519	1100		0	0
800	T-FI124	01	1	00001522	1100		0	0
800	T-FI125	01	1	00001525	1100		0	0
800	T-FI126	01	1	00001528	1100		0	0
800	T-FI127	01	1	00001531	1100		0	0
800	T-FI128	01	1	00001534	1100		0	0
800	T-FI129	01	1	00001537	1100		0	0
800	T-FI130	01	1	00001540	1100		0	0
800	T-FI199	01	1	00001351	1100		0	0
800	T-FI200	01	1	00001451	1100		0	0
800	T-FI201	01	1	00001454	1100		0	0
800	T-FI202	01	1	00001457	1100		0	0
800	T-FI203	01	1	00001460	1100		0	0
800	T-FI204	01	1	00001463	1100		0	0
800	T-FI205	01	1	00001466	1100		0	0
800	T-FI206	01	1	00001469	1100		0	0
800	T-FI207	01	1	00001472	1100		0	0
800	T-FI208	01	1	00001475	1100		0	0
800	T-FI209	01	1	00001478	1100		0	0
800	T-FI210	01	1	00001481	1100		0	0
800	T-FI211	01	1	00001484	1100		0	0
800	T-FI212	01	1	00001487	1100		0	0
800	T-FI213	01	1	00001490	1100		0	0
800	T-FI214	01	1	00001493	1100		0	0
800	T-FI215	01	1	00001496	1100		0	0
800	T-FI216	01	1	00001499	1100		0	0
800	T-FI217	01	1	00001502	1100		0	0
800	T-FI218	01	1	00001505	1100		0	0
800	T-FI219	01	1	00001508	1100		0	0
800	T-FI220	01	1	00001511	1100		0	0
800	T-FI221	01	1	00001514	1100		0	0
800	T-FI222	01	1	00001517	1100		0	0
800	T-FI223	01	1	00001520	1100		0	0
800	T-FI224	01	1	00001523	1100		0	0
800	T-FI225	01	1	00001526	1100		0	0
800	T-FI226	01	1	00001529	1100		0	0
800	T-FI227	01	1	00001532	1100		0	0
800	T-FI228	01	1	00001535	1100		0	0
800	T-FI229	01	1	00001538	1100		0	0
800	T-FI230	01	1	00001541	1100		0	0
800	T-FI299	01	1	00001352	1100		0	0
800	T-FI300	01	1	00001452	1100		0	0
800	T-FI301	01	1	00001455	1100		0	0
800	T-FI302	01	1	00001458	1100		0	0
800	T-FI303	01	1	00001461	1100		0	0
800	T-FI304	01	1	00001464	1100		0	0
800	T-FI305	01	1	00001467	1100		0	0
800	T-FI306	01	1	00001470	1100		0	0
800	T-FI307	01	1	00001473	1100		0	0
800	T-FI308	01	1	00001476	1100		0	0
800	T-FI309	01	1	00001479	1100		0	0
800	T-FI310	01	1	00001482	1100		0	0
800	T-FI311	01	1	00001485	1100		0	0
800	T-FI312	01	1	00001488	1100		0	0
800	T-FI313	01	1	00001491	1100		0	0
800	T-FI314	01	1	00001494	1100		0	0
800	T-FI315	01	1	00001497	1100		0	0
800	T-FI316	01	1	00001500	1100		0	0
800	T-FI317	01	1	00001503	1100		0	0
800	T-FI318	01	1	00001506	1100		0	0
800	T-FI319	01	1	00001509	1100		0	0
800	T-FI320	01	1	00001512	1100		0	0
800	T-FI321	01	1	00001515	1100		0	0
800	T-FI322	01	1	00001518	1100		0	0
800	T-FI323	01	1	00001521	1100		0	0
800	T-FI324	01	1	00001524	1100		0	0
800	T-FI325	01	1	00001527	1100		0	0
800	T-FI326	01	1	00001530	1100		0	0
800	T-FI327	01	1	00001533	1100		0	0
800	T-FI328	01	1	00001536	1100		0	0
800	T-FI329	01	1	00001539	1100		0	0
800	T-FI330	01	1	00001542	1100		0	0
800	T-FI399	01	1	00001353	1100		0	0
800	T-FIA199	01	1	00001371	1100		0	0
800	T-FIA299	01	1	00001372	1100		0	0
800	T-FIA399	01	1	00001373	1100		0	0
800	T-FJ100	01	1	00000545	1100		0	0
800	T-FJU00	01	1	00001606	1100		0	0
800	T-FJU01	01	1	00001607	1100		0	0
800	T-FJU02	01	1	00001608	1100		0	0
800	T-FJU03	01	1	00001609	1100		0	0
800	T-FJU04	01	1	00001610	1100		0	0
800	T-FJU05	01	1	00001611	1100		0	0
800	T-FJU06	01	1	00001612	1100		0	0
800	T-FJU07	01	1	00001613	1100		0	0
800	T-FJU08	01	1	00001614	1100		0	0
800	T-FJU09	01	1	00001615	1100		0	0
800	T-FJU10	01	1	00001616	1100		0	0
800	T-FJU11	01	1	00001617	1100		0	0
800	T-FJU12	01	1	00001618	1100		0	0
800	T-FJU13	01	1	00001619	1100		0	0
800	T-FJU14	01	1	00001620	1100		0	0
800	T-FJU15	01	1	00001621	1100		0	0
800	T-FJU16	01	1	00001622	1100		0	0
800	T-FJU17	01	1	00001623	1100		0	0
800	T-FJU18	01	1	00001624	1100		0	0
800	T-FJU19	01	1	00001625	1100		0	0
800	T-FJU20	01	1	00001626	1100		0	0
800	T-FJU21	01	1	00001627	1100		0	0
800	T-FJU22	01	1	00001628	1100		0	0
800	T-FJU23	01	1	00001629	1100		0	0
800	T-FJU24	01	1	00001630	1100		0	0
800	T-FJU25	01	1	00001631	1100		0	0
800	T-FJU26	01	1	00001632	1100		0	0
800	T-FJU27	01	1	00001633	1100		0	0
800	T-FJU28	01	1	00001634	1100		0	0
800	T-FJU29	01	1	00001635	1100		0	0
800	T-FJU30	01	1	00001636	1100		0	0
800	T-FQ799	01	1	00002460	1200		0	0
800	T-FS101	01	1	00002317	1000		0	0
800	T-FS102	01	1	00002318	1000		0	0
800	T-FS103	01	1	00002319	1000		0	0
800	T-FS104	01	1	00002320	1000		0	0
800	T-FS105	01	1	00002321	1000		0	0
800	T-FS106	01	1	00002322	1000		0	0
800	T-FS107	01	1	00002323	1000		0	0
800	T-FS108	01	1	00002324	1000		0	0
800	T-FS109	01	1	00002325	1000		0	0
800	T-FS110	01	1	00002326	1000		0	0
800	T-FS111	01	1	00002327	1000		0	0
800	T-FS112	01	1	00002328	1000		0	0
800	T-FS113	01	1	00002329	1000		0	0
800	T-FS114	01	1	00002330	1000		0	0
800	T-FS115	01	1	00002331	1000		0	0
800	T-FS116	01	1	00002332	1000		0	0
800	T-FS117	01	1	00002333	1000		0	0
800	T-FS118	01	1	00002334	1000		0	0
800	T-FS119	01	1	00002335	1000		0	0
800	T-FS120	01	1	00002336	1000		0	0
800	T-FS121	01	1	00002337	1000		0	0
800	T-FS122	01	1	00002338	1000		0	0
800	T-FS123	01	1	00002339	1000		0	0
800	T-FS124	01	1	00002340	1000		0	0
800	T-FS125	01	1	00002341	1000		0	0
800	T-FS126	01	1	00002342	1000		0	0
800	T-FS127	01	1	00002343	1000		0	0
800	T-FS128	01	1	00002344	1000		0	0
800	T-FS129	01	1	00002345	1000		0	0
800	T-FS130	01	1	00002346	1000		0	0
800	T-FT100	01	1	00001718	1100		0	0
800	T-FT101	01	1	00001722	1100		0	0
800	T-FT102	01	1	00001726	1100		0	0
800	T-FT103	01	1	00001730	1100		0	0
800	T-FT104	01	1	00001734	1100		0	0
800	T-FT105	01	1	00001738	1100		0	0
800	T-FT106	01	1	00001742	1100		0	0
800	T-FT107	01	1	00001746	1100		0	0
800	T-FT108	01	1	00001750	1100		0	0
800	T-FT109	01	1	00001754	1100		0	0
800	T-FT110	01	1	00001758	1100		0	0
800	T-FT111	01	1	00001762	1100		0	0
800	T-FT112	01	1	00001766	1100		0	0
800	T-FT113	01	1	00001770	1100		0	0
800	T-FT114	01	1	00001774	1100		0	0
800	T-FT115	01	1	00001778	1100		0	0
800	T-FT116	01	1	00001782	1100		0	0
800	T-FT117	01	1	00001786	1100		0	0
800	T-FT118	01	1	00001790	1100		0	0
800	T-FT119	01	1	00001794	1100		0	0
800	T-FT120	01	1	00001798	1100		0	0
800	T-FT121	01	1	00001802	1100		0	0
800	T-FT122	01	1	00001806	1100		0	0
800	T-FT123	01	1	00001810	1100		0	0
800	T-FT124	01	1	00001814	1100		0	0
800	T-FT125	01	1	00001818	1100		0	0
800	T-FT126	01	1	00001822	1100		0	0
800	T-FT127	01	1	00001826	1100		0	0
800	T-FT128	01	1	00001830	1100		0	0
800	T-FT129	01	1	00001834	1100		0	0
800	T-FT130	01	1	00001838	1100		0	0
800	T-FT200	01	1	00001719	1100		0	0
800	T-FT201	01	1	00001723	1100		0	0
800	T-FT202	01	1	00001727	1100		0	0
800	T-FT203	01	1	00001731	1100		0	0
800	T-FT204	01	1	00001735	1100		0	0
800	T-FT205	01	1	00001739	1100		0	0
800	T-FT206	01	1	00001743	1100		0	0
800	T-FT207	01	1	00001747	1100		0	0
800	T-FT208	01	1	00001751	1100		0	0
800	T-FT209	01	1	00001755	1100		0	0
800	T-FT210	01	1	00001759	1100		0	0
800	T-FT211	01	1	00001763	1100		0	0
800	T-FT212	01	1	00001767	1100		0	0
800	T-FT213	01	1	00001771	1100		0	0
800	T-FT214	01	1	00001775	1100		0	0
800	T-FT215	01	1	00001779	1100		0	0
800	T-FT216	01	1	00001783	1100		0	0
800	T-FT217	01	1	00001787	1100		0	0
800	T-FT218	01	1	00001791	1100		0	0
800	T-FT219	01	1	00001795	1100		0	0
800	T-FT220	01	1	00001799	1100		0	0
800	T-FT221	01	1	00001803	1100		0	0
800	T-FT222	01	1	00001807	1100		0	0
800	T-FT223	01	1	00001811	1100		0	0
800	T-FT224	01	1	00001815	1100		0	0
800	T-FT225	01	1	00001819	1100		0	0
800	T-FT226	01	1	00001823	1100		0	0
800	T-FT227	01	1	00001827	1100		0	0
800	T-FT228	01	1	00001831	1100		0	0
800	T-FT229	01	1	00001835	1100		0	0
