MANDT	STKOZ	STLAL	STLNR	STLTY	BMEIN	BMENG	DATUV	LKENZ	LOEKZ	STLST	VGKZL
800	00000001	01	00001762	M	KAR	1	20020304			01	00000000
800	00000001	01	00001763	M	KAR	1	20020304			01	00000000
800	00000001	01	00001764	M	KAR	1	20020304			01	00000000
800	00000001	01	00001765	M	ST	1	20020304			01	00000000
800	00000001	01	00001766	M	KAR	1	20020304			01	00000000
800	00000001	01	00001767	M	KAR	1	20020304			01	00000000
800	00000001	01	00001768	M	KAR	1	20020304			01	00000000
800	00000001	01	00001769	M	ST	1	20020304			01	00000000
800	00000001	01	00001770	M	KAR	1	20020304			01	00000000
800	00000001	01	00001771	M	KAR	1	20020304			01	00000000
800	00000001	01	00001772	M	KAR	1	20020304			01	00000000
800	00000001	01	00001773	M	ST	1	20020304			01	00000000
800	00000001	01	00001774	M	KAR	1	20020304			01	00000000
800	00000001	01	00001775	M	KAR	1	20020304			01	00000000
800	00000001	01	00001776	M	KAR	1	20020304			01	00000000
800	00000001	01	00001777	M	ST	1	20020304			01	00000000
800	00000001	01	00001778	M	KAR	1	20020304			01	00000000
800	00000001	01	00001779	M	KAR	1	20020304			01	00000000
800	00000001	01	00001780	M	KAR	1	20020304			01	00000000
800	00000001	01	00001781	M	ST	1	20020304			01	00000000
800	00000001	01	00001782	M	KAR	1	20020304			01	00000000
800	00000001	01	00001783	M	KAR	1	20020304			01	00000000
800	00000001	01	00001784	M	KAR	1	20020304			01	00000000
800	00000001	01	00001785	M	ST	1	20020304			01	00000000
800	00000001	01	00001786	M	KAR	1	20020304			01	00000000
800	00000001	01	00001787	M	KAR	1	20020304			01	00000000
800	00000001	01	00001788	M	KAR	1	20020304			01	00000000
800	00000001	01	00001789	M	ST	1	20020304			01	00000000
800	00000001	01	00001790	M	KAR	1	20020304			01	00000000
800	00000001	01	00001791	M	KAR	1	20020304			01	00000000
800	00000001	01	00001792	M	KAR	1	20020304			01	00000000
800	00000001	01	00001793	M	ST	1	20020304			01	00000000
800	00000001	01	00001794	M	KAR	1	20020304			01	00000000
800	00000001	01	00001795	M	KAR	1	20020304			01	00000000
800	00000001	01	00001796	M	KAR	1	20020304			01	00000000
800	00000001	01	00001797	M	ST	1	20020304			01	00000000
800	00000001	01	00001798	M	KAR	1	20020304			01	00000000
800	00000001	01	00001799	M	KAR	1	20020304			01	00000000
800	00000001	01	00001800	M	KAR	1	20020304			01	00000000
800	00000001	01	00001801	M	ST	1	20020304			01	00000000
800	00000001	01	00001802	M	KAR	1	20020304			01	00000000
800	00000001	01	00001803	M	KAR	1	20020304			01	00000000
800	00000001	01	00001804	M	KAR	1	20020304			01	00000000
800	00000001	01	00001805	M	ST	1	20020304			01	00000000
800	00000001	01	00001806	M	KAR	1	20020304			01	00000000
800	00000001	01	00001807	M	KAR	1	20020304			01	00000000
800	00000001	01	00001808	M	KAR	1	20020304			01	00000000
800	00000001	01	00001809	M	ST	1	20020304			01	00000000
800	00000001	01	00001810	M	KAR	1	20020304			01	00000000
800	00000001	01	00001811	M	KAR	1	20020304			01	00000000
800	00000001	01	00001812	M	KAR	1	20020304			01	00000000
800	00000001	01	00001813	M	ST	1	20020304			01	00000000
800	00000001	01	00001814	M	KAR	1	20020304			01	00000000
800	00000001	01	00001815	M	KAR	1	20020304			01	00000000
800	00000001	01	00001816	M	KAR	1	20020304			01	00000000
800	00000001	01	00001817	M	ST	1	20020304			01	00000000
800	00000001	01	00001818	M	KAR	1	20020304			01	00000000
800	00000001	01	00001819	M	KAR	1	20020304			01	00000000
800	00000001	01	00001820	M	KAR	1	20020304			01	00000000
800	00000001	01	00001821	M	ST	1	20020304			01	00000000
800	00000001	01	00001822	M	KAR	1	20020304			01	00000000
800	00000001	01	00001823	M	KAR	1	20020304			01	00000000
800	00000001	01	00001824	M	KAR	1	20020304			01	00000000
800	00000001	01	00001825	M	ST	1	20020304			01	00000000
800	00000001	01	00001826	M	KAR	1	20020304			01	00000000
800	00000001	01	00001827	M	KAR	1	20020304			01	00000000
800	00000001	01	00001828	M	KAR	1	20020304			01	00000000
800	00000001	01	00001829	M	ST	1	20020304			01	00000000
800	00000001	01	00001830	M	KAR	1	20020304			01	00000000
800	00000001	01	00001831	M	KAR	1	20020304			01	00000000
800	00000001	01	00001832	M	KAR	1	20020304			01	00000000
800	00000001	01	00001833	M	ST	1	20020304			01	00000000
800	00000001	01	00001834	M	KAR	1	20020304			01	00000000
800	00000001	01	00001835	M	KAR	1	20020304			01	00000000
800	00000001	01	00001836	M	KAR	1	20020304			01	00000000
800	00000001	01	00001837	M	ST	1	20020304			01	00000000
800	00000001	01	00001838	M	KAR	1	20020304			01	00000000
800	00000001	01	00001839	M	KAR	1	20020304			01	00000000
800	00000001	01	00001840	M	KAR	1	20020304			01	00000000
800	00000001	01	00001841	M	ST	1	20020304			01	00000000
800	00000001	01	00001842	M	ST	1	20020305			01	00000000
800	00000001	01	00001843	M	ST	1	20020305			01	00000000
800	00000001	01	00001844	M	ST	1	20020305			01	00000000
800	00000001	01	00001845	M	ST	1	20020305			01	00000000
800	00000001	01	00001846	M	ST	1	20020305			01	00000000
800	00000001	01	00001847	M	ST	1	20020307			01	00000000
800	00000001	01	00001848	M	ST	1	20020307			01	00000000
800	00000001	01	00001849	M	ST	1	20020307			01	00000000
800	00000001	01	00001850	M	ST	1	20020307			01	00000000
800	00000001	01	00001851	M	ST	1	20020307			01	00000000
800	00000001	01	00001852	M	ST	1	20020307			01	00000000
800	00000001	01	00001853	M	ST	1	20020307			01	00000000
800	00000001	01	00001854	M	ST	1	20020307			01	00000000
800	00000001	01	00001855	M	ST	1	20020307			01	00000000
800	00000001	01	00001856	M	ST	1	20020307			01	00000000
800	00000001	01	00001857	M	ST	1	20020307			01	00000000
800	00000001	01	00001858	M	ST	1	20020307			01	00000000
800	00000001	01	00001859	M	ST	1	20020307			01	00000000
800	00000001	01	00001860	M	ST	1	20020307			01	00000000
800	00000001	01	00001861	M	ST	1	20020307			01	00000000
800	00000001	01	00001862	M	ST	1	20020307			01	00000000
800	00000001	01	00001863	M	ST	1	20020307			01	00000000
800	00000001	01	00001864	M	ST	1	20020307			01	00000000
800	00000001	01	00001865	M	ST	1	20020307			01	00000000
800	00000001	01	00001866	M	ST	1	20020307			01	00000000
800	00000001	01	00001867	M	ST	1	20020307			01	00000000
800	00000001	01	00001868	M	ST	1	20020307			01	00000000
800	00000001	01	00001869	M	ST	1	20020307			01	00000000
800	00000001	01	00001870	M	ST	1	20020307			01	00000000
800	00000001	01	00001871	M	ST	1	20020307			01	00000000
800	00000001	01	00001872	M	ST	1	20020307			01	00000000
800	00000001	01	00001873	M	ST	1	20020307			01	00000000
800	00000001	01	00001874	M	ST	1	20020307			01	00000000
800	00000001	01	00001875	M	ST	1	20020307			01	00000000
800	00000001	01	00001876	M	ST	1	20020307			01	00000000
800	00000001	01	00001877	M	ST	1	20020307			01	00000000
800	00000001	01	00001878	M	ST	1	20020307			01	00000000
800	00000001	01	00001879	M	ST	1	20020307			01	00000000
800	00000001	01	00001880	M	ST	1	20020307			01	00000000
800	00000001	01	00001881	M	ST	1	20020307			01	00000000
800	00000001	01	00001882	M	ST	1	20020307			01	00000000
800	00000001	01	00001883	M	ST	1	20020307			01	00000000
800	00000001	01	00001884	M	ST	1	20020307			01	00000000
800	00000001	01	00001885	M	ST	1	20020307			01	00000000
800	00000001	01	00001886	M	ST	1	20020307			01	00000000
800	00000001	01	00001887	M	ST	1	20020307			01	00000000
800	00000001	01	00001888	M	ST	1	20020307			01	00000000
800	00000001	01	00001889	M	ST	1	20020307			01	00000000
800	00000001	01	00001890	M	ST	1	20020307			01	00000000
800	00000001	01	00001891	M	ST	1	20020307			01	00000000
800	00000001	01	00001892	M	ST	1	20020307			01	00000000
800	00000001	01	00001893	M	ST	1	20020307			01	00000000
800	00000001	01	00001894	M	ST	1	20020307			01	00000000
800	00000001	01	00001895	M	ST	1	20020307			01	00000000
800	00000001	01	00001896	M	ST	1	20020307			01	00000000
800	00000001	01	00001897	M	ST	1	20020307			01	00000000
800	00000001	01	00001898	M	ST	1	20020307			01	00000000
800	00000001	01	00001899	M	ST	1	20020307			01	00000000
800	00000001	01	00001900	M	ST	1	20020307			01	00000000
800	00000001	01	00001901	M	ST	1	20020307			01	00000000
800	00000001	01	00001902	M	ST	1	20020307			01	00000000
800	00000001	01	00001903	M	ST	1	20020307			01	00000000
800	00000001	01	00001904	M	ST	1	20020307			01	00000000
800	00000001	01	00001905	M	ST	1	20020307			01	00000000
800	00000001	01	00001906	M	ST	1	20020307			01	00000000
800	00000001	01	00001907	M	ST	1	20020307			01	00000000
800	00000001	01	00001908	M	ST	1	20020307			01	00000000
800	00000001	01	00001909	M	ST	1	20020307			01	00000000
800	00000001	01	00001910	M	ST	1	20020307			01	00000000
800	00000001	01	00001911	M	ST	1	20020307			01	00000000
800	00000001	01	00001912	M	ST	1	20020307			01	00000000
800	00000001	01	00001913	M	ST	1	20020307			01	00000000
800	00000001	01	00001914	M	ST	1	20020307			01	00000000
800	00000001	01	00001915	M	ST	1	20020307			01	00000000
800	00000001	01	00001916	M	ST	1	20020307			01	00000000
800	00000001	01	00001917	M	ST	1	20020307			01	00000000
800	00000001	01	00001918	M	ST	1	20020307			01	00000000
800	00000001	01	00001919	M	ST	1	20020307			01	00000000
800	00000001	01	00001920	M	ST	1	20020307			01	00000000
800	00000001	01	00001921	M	ST	1	20020307			01	00000000
800	00000001	01	00001922	M	ST	1	20020307			01	00000000
800	00000001	01	00001923	M	ST	1	20020307			01	00000000
800	00000001	01	00001924	M	ST	1	20020307			01	00000000
800	00000001	01	00001925	M	ST	1	20020307			01	00000000
800	00000001	01	00001926	M	ST	1	20020307			01	00000000
800	00000001	01	00001927	M	ST	1	20020307			01	00000000
800	00000001	01	00001928	M	ST	1	20020307			01	00000000
800	00000001	01	00001929	M	ST	1	20020307			01	00000000
800	00000001	01	00001930	M	ST	1	20020307			01	00000000
800	00000001	01	00001931	M	ST	1	20020307			01	00000000
800	00000001	01	00001932	M	ST	1	20020307			01	00000000
800	00000001	01	00001933	M	ST	1	20020307			01	00000000
800	00000001	01	00001934	M	ST	1	20020307			01	00000000
800	00000001	01	00001935	M	ST	1	20020307			01	00000000
800	00000001	01	00001936	M	ST	1	20020307			01	00000000
800	00000001	01	00001937	M	ST	1	20020307			01	00000000
800	00000001	01	00001938	M	ST	1	20020307			01	00000000
800	00000001	01	00001939	M	ST	1	20020307			01	00000000
800	00000001	01	00001940	M	ST	1	20020307			01	00000000
800	00000001	01	00001941	M	ST	1	20020307			01	00000000
800	00000001	01	00001942	M	ST	1	20020307			01	00000000
800	00000001	01	00001943	M	ST	1	20020307			01	00000000
800	00000001	01	00001944	M	ST	1	20020307			01	00000000
800	00000001	01	00001945	M	ST	1	20020307			01	00000000
800	00000001	01	00001946	M	ST	1	20020307			01	00000000
800	00000001	01	00001947	M	ST	1	20020307			01	00000000
800	00000001	01	00001948	M	ST	1	20020307			01	00000000
800	00000001	01	00001949	M	ST	1	20020307			01	00000000
800	00000001	01	00001950	M	ST	1	20020307			01	00000000
800	00000001	01	00001951	M	ST	1	20020307			01	00000000
800	00000001	01	00001952	M	ST	1	20020307			01	00000000
800	00000001	01	00001953	M	ST	1	20020307			01	00000000
800	00000001	01	00001954	M	ST	1	20020307			01	00000000
800	00000001	01	00001955	M	ST	1	20020307			01	00000000
800	00000001	01	00001956	M	ST	1	20020307			01	00000000
800	00000001	01	00001957	M	ST	1	20020307			01	00000000
800	00000001	01	00001958	M	ST	1	20020307			01	00000000
800	00000001	01	00001959	M	ST	1	20020307			01	00000000
800	00000001	01	00001960	M	ST	1	20020307			01	00000000
800	00000001	01	00001961	M	ST	1	20020307			01	00000000
800	00000001	01	00001962	M	ST	1	20020307			01	00000000
800	00000001	01	00001963	M	ST	1	20020307			01	00000000
800	00000001	01	00001964	M	ST	1	20020307			01	00000000
800	00000001	01	00001965	M	ST	1	20020307			01	00000000
800	00000001	01	00001966	M	ST	1	20020307			01	00000000
800	00000001	01	00001967	M	ST	1	20020307			01	00000000
800	00000001	01	00001968	M	ST	1	20020307			01	00000000
800	00000001	01	00001969	M	ST	1	20020307			01	00000000
800	00000001	01	00001970	M	ST	1	20020307			01	00000000
800	00000001	01	00001971	M	ST	1	20020307			01	00000000
800	00000001	01	00001972	M	ST	1	20020307			01	00000000
800	00000001	01	00001973	M	ST	1	20020307			01	00000000
800	00000001	01	00001974	M	ST	1	20020307			01	00000000
800	00000001	01	00001975	M	ST	1	20020307			01	00000000
800	00000001	01	00001976	M	ST	1	20020307			01	00000000
800	00000001	01	00001977	M	ST	1	20020307			01	00000000
800	00000001	01	00001978	M	ST	1	20020307			01	00000000
800	00000001	01	00001979	M	ST	1	20020307			01	00000000
800	00000001	01	00001980	M	ST	1	20020307			01	00000000
800	00000001	01	00001981	M	ST	1	20020307			01	00000000
800	00000001	01	00001982	M	ST	1	20020307			01	00000000
800	00000001	01	00001983	M	ST	1	20020307			01	00000000
800	00000001	01	00001984	M	ST	1	20020307			01	00000000
800	00000001	01	00001985	M	ST	1	20020307			01	00000000
800	00000001	01	00001986	M	ST	1	20020307			01	00000000
800	00000001	01	00001987	M	ST	1	20020307			01	00000000
800	00000001	01	00001988	M	ST	1	20020307			01	00000000
800	00000001	01	00001989	M	ST	1	20020307			01	00000000
800	00000001	01	00001990	M	ST	1	20020307			01	00000000
800	00000001	01	00001991	M	ST	1	20020307			01	00000000
800	00000001	01	00001992	M	ST	1	20020307			01	00000000
800	00000001	01	00001993	M	ST	1	20020307			01	00000000
800	00000001	01	00001994	M	ST	1	20020307			01	00000000
800	00000001	01	00001995	M	ST	1	20020307			01	00000000
800	00000001	01	00001996	M	ST	1	20020307			01	00000000
800	00000001	01	00001997	M	ST	1	20020307			01	00000000
800	00000001	01	00001998	M	ST	1	20020307			01	00000000
800	00000001	01	00001999	M	ST	1	20020307			01	00000000
800	00000001	01	00002000	M	ST	1	20020307			01	00000000
800	00000001	01	00002001	M	ST	1	20020307			01	00000000
800	00000001	01	00002002	M	ST	1	20020307			01	00000000
800	00000001	01	00002003	M	ST	1	20020307			01	00000000
800	00000001	01	00002004	M	ST	1	20020307			01	00000000
800	00000001	01	00002005	M	ST	1	20020307			01	00000000
800	00000001	01	00002006	M	ST	1	20020307			01	00000000
800	00000001	01	00002007	M	ST	1	20020307			01	00000000
800	00000001	01	00002008	M	ST	1	20020307			01	00000000
800	00000001	01	00002009	M	ST	1	20020307			01	00000000
800	00000001	01	00002010	M	ST	1	20020307			01	00000000
800	00000001	01	00002011	M	ST	1	20020307			01	00000000
800	00000001	01	00002012	M	ST	1	20020307			01	00000000
800	00000001	01	00002013	M	ST	1	20020307			01	00000000
800	00000001	01	00002014	M	ST	1	20020307			01	00000000
800	00000001	01	00002015	M	ST	1	20020307			01	00000000
800	00000001	01	00002016	M	ST	1	20020307			01	00000000
800	00000001	01	00002017	M	ST	1	20020307			01	00000000
800	00000001	01	00002018	M	ST	1	20020307			01	00000000
800	00000001	01	00002019	M	ST	1	20020307			01	00000000
800	00000001	01	00002020	M	ST	1	20020307			01	00000000
800	00000001	01	00002021	M	ST	1	20020307			01	00000000
800	00000001	01	00002022	M	ST	1	20020307			01	00000000
800	00000001	01	00002023	M	ST	1	20020307			01	00000000
800	00000001	01	00002024	M	ST	1	20020307			01	00000000
800	00000001	01	00002025	M	ST	1	20020307			01	00000000
800	00000001	01	00002026	M	ST	1	20020307			01	00000000
800	00000001	01	00002027	M	ST	1	20020307			01	00000000
800	00000001	01	00002028	M	ST	1	20020307			01	00000000
800	00000001	01	00002029	M	ST	1	20020307			01	00000000
800	00000001	01	00002030	M	ST	1	20020307			01	00000000
800	00000001	01	00002031	M	ST	1	20020307			01	00000000
800	00000001	01	00002032	M	ST	1	20020307			01	00000000
800	00000001	01	00002033	M	CSE	500	20020101			01	00000000
800	00000001	01	00002034	M	CSE	500	20020101			01	00000000
800	00000001	01	00002036	M	CSE	500	20020101			01	00000000
800	00000001	01	00002037	M	CSE	500	20020101			01	00000000
800	00000001	01	00002038	M	CSE	500	20020101			01	00000000
800	00000001	01	00002040	M	ST	1	20020315			01	00000000
800	00000001	01	00002041	M	ST	1	20020315			01	00000000
800	00000001	01	00002042	M	ST	1	20020315			01	00000000
800	00000001	01	00002043	M	ST	1	20020315			01	00000000
800	00000001	01	00002046	M	ST	1	20020315			01	00000000
800	00000001	01	00002047	M	ST	1	20020315			01	00000000
800	00000001	01	00002048	M	ST	1	20020315			01	00000000
800	00000001	01	00002049	M	ST	1	20020315			01	00000000
800	00000001	01	00002052	M	ST	1	20020315			01	00000000
800	00000001	01	00002053	M	ST	1	20020315			01	00000000
800	00000001	01	00002054	M	ST	1	20020315			01	00000000
800	00000001	01	00002055	M	ST	1	20020315			01	00000000
800	00000001	01	00002058	M	ST	1	20020315			01	00000000
800	00000001	01	00002059	M	ST	1	20020315			01	00000000
800	00000001	01	00002060	M	ST	1	20020315			01	00000000
800	00000001	01	00002061	M	ST	1	20020315			01	00000000
800	00000001	01	00002064	M	ST	1	20020315			01	00000000
800	00000001	01	00002065	M	ST	1	20020315			01	00000000
800	00000001	01	00002066	M	ST	1	20020315			01	00000000
800	00000001	01	00002067	M	ST	1	20020315			01	00000000
800	00000001	01	00002070	M	ST	1	20020315			01	00000000
800	00000001	01	00002071	M	ST	1	20020315			01	00000000
800	00000001	01	00002072	M	ST	1	20020315			01	00000000
800	00000001	01	00002073	M	ST	1	20020315			01	00000000
800	00000001	01	00002076	M	ST	1	20020315			01	00000000
800	00000001	01	00002077	M	ST	1	20020315			01	00000000
800	00000001	01	00002078	M	ST	1	20020315			01	00000000
800	00000001	01	00002079	M	ST	1	20020315			01	00000000
800	00000001	01	00002082	M	ST	1	20020315			01	00000000
800	00000001	01	00002083	M	ST	1	20020315			01	00000000
800	00000001	01	00002084	M	ST	1	20020315			01	00000000
800	00000001	01	00002085	M	ST	1	20020315			01	00000000
800	00000001	01	00002088	M	ST	1	20020315			01	00000000
800	00000001	01	00002089	M	ST	1	20020315			01	00000000
800	00000001	01	00002090	M	ST	1	20020315			01	00000000
800	00000001	01	00002091	M	ST	1	20020315			01	00000000
800	00000001	01	00002094	M	ST	1	20020315			01	00000000
800	00000001	01	00002095	M	ST	1	20020315			01	00000000
800	00000001	01	00002096	M	ST	1	20020315			01	00000000
800	00000001	01	00002097	M	ST	1	20020315			01	00000000
800	00000001	01	00002100	M	ST	1	20020315			01	00000000
800	00000001	01	00002101	M	ST	1	20020315			01	00000000
800	00000001	01	00002102	M	ST	1	20020315			01	00000000
800	00000001	01	00002103	M	ST	1	20020315			01	00000000
800	00000001	01	00002106	M	ST	1	20020315			01	00000000
800	00000001	01	00002107	M	ST	1	20020315			01	00000000
800	00000001	01	00002108	M	ST	1	20020315			01	00000000
800	00000001	01	00002109	M	ST	1	20020315			01	00000000
800	00000001	01	00002112	M	ST	1	20020315			01	00000000
800	00000001	01	00002113	M	ST	1	20020315			01	00000000
800	00000001	01	00002114	M	ST	1	20020315			01	00000000
800	00000001	01	00002115	M	ST	1	20020315			01	00000000
800	00000001	01	00002118	M	ST	1	20020315			01	00000000
800	00000001	01	00002119	M	ST	1	20020315			01	00000000
800	00000001	01	00002120	M	ST	1	20020315			01	00000000
800	00000001	01	00002121	M	ST	1	20020315			01	00000000
800	00000001	01	00002124	M	ST	1	20020315			01	00000000
800	00000001	01	00002125	M	ST	1	20020315			01	00000000
800	00000001	01	00002126	M	ST	1	20020315			01	00000000
800	00000001	01	00002127	M	ST	1	20020315			01	00000000
800	00000001	01	00002130	M	ST	1	20020315			01	00000000
800	00000001	01	00002131	M	ST	1	20020315			01	00000000
800	00000001	01	00002132	M	ST	1	20020315			01	00000000
800	00000001	01	00002133	M	ST	1	20020315			01	00000000
800	00000001	01	00002136	M	ST	1	20020315			01	00000000
800	00000001	01	00002137	M	ST	1	20020315			01	00000000
800	00000001	01	00002138	M	ST	1	20020315			01	00000000
800	00000001	01	00002139	M	ST	1	20020315			01	00000000
800	00000001	01	00002142	M	ST	1	20020315			01	00000000
800	00000001	01	00002143	M	ST	1	20020315			01	00000000
800	00000001	01	00002144	M	ST	1	20020315			01	00000000
800	00000001	01	00002145	M	ST	1	20020315			01	00000000
800	00000001	01	00002148	M	ST	1	20020315			01	00000000
800	00000001	01	00002149	M	ST	1	20020315			01	00000000
800	00000001	01	00002150	M	ST	1	20020315			01	00000000
800	00000001	01	00002151	M	ST	1	20020315			01	00000000
800	00000001	01	00002154	M	ST	1	20020315			01	00000000
800	00000001	01	00002155	M	ST	1	20020315			01	00000000
800	00000001	01	00002156	M	ST	1	20020315			01	00000000
800	00000001	01	00002157	M	ST	1	20020315			01	00000000
800	00000001	01	00002160	M	ST	1	20020315			01	00000000
800	00000001	01	00002161	M	ST	1	20020315			01	00000000
800	00000001	01	00002162	M	ST	1	20020315			01	00000000
800	00000001	01	00002163	M	ST	1	20020315			01	00000000
800	00000001	01	00002166	M	ST	1	20020315			01	00000000
800	00000001	01	00002167	M	ST	1	20020315			01	00000000
800	00000001	01	00002168	M	ST	1	20020315			01	00000000
800	00000001	01	00002169	M	ST	1	20020315			01	00000000
800	00000001	01	00002172	M	ST	1	20020315			01	00000000
800	00000001	01	00002173	M	ST	1	20020315			01	00000000
800	00000001	01	00002174	M	ST	1	20020315			01	00000000
800	00000001	01	00002175	M	ST	1	20020315			01	00000000
800	00000001	01	00002178	M	ST	1	20020315			01	00000000
800	00000001	01	00002179	M	ST	1	20020315			01	00000000
800	00000001	01	00002180	M	ST	1	20020315			01	00000000
800	00000001	01	00002181	M	ST	1	20020315			01	00000000
800	00000001	01	00002184	M	ST	1	20020315			01	00000000
800	00000001	01	00002185	M	ST	1	20020315			01	00000000
800	00000001	01	00002186	M	ST	1	20020315			01	00000000
800	00000001	01	00002187	M	ST	1	20020315			01	00000000
800	00000001	01	00002190	M	ST	1	20020315			01	00000000
800	00000001	01	00002191	M	ST	1	20020315			01	00000000
800	00000001	01	00002192	M	ST	1	20020315			01	00000000
800	00000001	01	00002193	M	ST	1	20020315			01	00000000
800	00000001	01	00002196	M	ST	1	20020315			01	00000000
800	00000001	01	00002197	M	ST	1	20020315			01	00000000
800	00000001	01	00002198	M	ST	1	20020315			01	00000000
800	00000001	01	00002199	M	ST	1	20020315			01	00000000
800	00000001	01	00002202	M	ST	1	20020315			01	00000000
800	00000001	01	00002203	M	ST	1	20020315			01	00000000
800	00000001	01	00002204	M	ST	1	20020315			01	00000000
800	00000001	01	00002205	M	ST	1	20020315			01	00000000
800	00000001	01	00002208	M	ST	1	20020315			01	00000000
800	00000001	01	00002209	M	ST	1	20020315			01	00000000
800	00000001	01	00002210	M	ST	1	20020315			01	00000000
800	00000001	01	00002211	M	ST	1	20020315			01	00000000
800	00000001	01	00002214	M	ST	1	20020315			01	00000000
800	00000001	01	00002215	M	ST	1	20020315			01	00000000
800	00000001	01	00002216	M	ST	1	20020315			01	00000000
800	00000001	01	00002217	M	ST	1	20020315			01	00000000
800	00000001	01	00002220	M	LB	950	20020508			01	00000000
800	00000001	01	00002221	M	LB	1000	20020508			01	00000000
800	00000001	01	00002222	M	LB	300	20020508			01	00000000
800	00000001	01	00002223	M	LB	2500	20020508			01	00000000
800	00000001	01	00002224	M	LB	2500	20020508			01	00000000
800	00000001	01	00002225	M	LB	2500	20020508			01	00000000
800	00000001	01	00002226	M	LB	1000	20020508			01	00000000
800	00000001	01	00002227	M	LB	1000	20020508			01	00000000
800	00000001	01	00002228	M	LB	1000	20020508			01	00000000
800	00000001	01	00002229	M	EA	100	20020508			01	00000000
800	00000001	01	00002230	M	EA	100	20020508			01	00000000
800	00000001	01	00002231	M	EA	100	20020508			01	00000000
800	00000001	01	00002232	M	EA	100	20020508			01	00000000
800	00000001	01	00002233	M	EA	100	20020508			01	00000000
800	00000001	01	00002234	M	EA	100	20020508			01	00000000
800	00000001	01	00002235	M	EA	100	20020508			01	00000000
800	00000001	01	00002236	M	EA	100	20020508			01	00000000
800	00000001	01	00002237	M	EA	100	20020508			01	00000000
800	00000001	01	00002238	M	EA	100	20020508			01	00000000
800	00000001	01	00002239	M	EA	100	20020508			01	00000000
800	00000001	01	00002240	M	EA	100	20020508			01	00000000
800	00000001	01	00002262	M	ST	1	20020628			01	00000000
800	00000001	01	00002280	M	ST	1	20020809			01	00000000
800	00000001	01	00002281	M	ST	1	20020809			01	00000000
800	00000001	01	00002282	M	ST	1	20020809			01	00000000
800	00000001	01	00002283	M	ST	1	20020809			01	00000000
800	00000001	01	00002284	M	ST	1	20020809			01	00000000
800	00000001	01	00002285	M	ST	1	20020809			01	00000000
800	00000001	01	00002286	M	ST	1	20020809			01	00000000
800	00000001	01	00002287	M	EA	1	20020828			01	00000000
800	00000001	01	00002288	M	EA	1000	20020828			01	00000000
800	00000001	01	00002289	M	EA	1000	20020828			01	00000000
800	00000001	01	00002290	M	EA	1000	20020828			01	00000000
800	00000001	01	00002291	M	EA	1	20020828			01	00000000
800	00000001	01	00002292	M	EA	1	20020828			01	00000000
800	00000001	01	00002293	M	EA	1	20020828			01	00000000
800	00000001	01	00002294	M	EA	1	20020828			01	00000000
800	00000001	01	00002295	M	KG	100	20020830			01	00000000
800	00000001	01	00002297	M	EA	1	20020910			01	00000000
800	00000001	01	00002302	M	ST	1	20020910			01	00000000
800	00000001	01	00002303	M	ST	1	20020910			01	00000000
800	00000001	01	00002304	M	ST	1	20020910			01	00000000
800	00000001	01	00002306	M	EA	1	20020920			01	00000000
800	00000001	01	00002307	M	EA	1	20020920			01	00000000
800	00000001	01	00002308	M	EA	1	20020920			01	00000000
800	00000001	01	00002309	M	EA	1	20020920			01	00000000
800	00000001	01	00002310	M	EA	1	20020925			01	00000000
800	00000001	01	00002311	M	EA	1	20020925			01	00000000
800	00000001	01	00002312	M	EA	1	20020925			01	00000000
800	00000001	01	00002313	M	EA	1	20020925			01	00000000
800	00000001	01	00002314	M	EA	1	20020925			01	00000000
800	00000001	01	00002315	M	EA	1	20020925			01	00000000
800	00000001	01	00002316	M	ST	1	20021011			01	00000000
800	00000001	01	00002317	M	ST	1	19980101			01	00000000
800	00000001	01	00002318	M	ST	1	19980101			01	00000000
800	00000001	01	00002319	M	ST	1	19980101			01	00000000
800	00000001	01	00002320	M	ST	1	19980101			01	00000000
800	00000001	01	00002321	M	ST	1	19980101			01	00000000
800	00000001	01	00002322	M	ST	1	19980101			01	00000000
800	00000001	01	00002323	M	ST	1	19980101			01	00000000
800	00000001	01	00002324	M	ST	1	19980101			01	00000000
800	00000001	01	00002325	M	ST	1	19980101			01	00000000
800	00000001	01	00002326	M	ST	1	19980101			01	00000000
800	00000001	01	00002327	M	ST	1	19980101			01	00000000
800	00000001	01	00002328	M	ST	1	19980101			01	00000000
800	00000001	01	00002329	M	ST	1	19980101			01	00000000
800	00000001	01	00002330	M	ST	1	19980101			01	00000000
800	00000001	01	00002331	M	ST	1	19980101			01	00000000
800	00000001	01	00002332	M	ST	1	19980101			01	00000000
800	00000001	01	00002333	M	ST	1	19980101			01	00000000
800	00000001	01	00002334	M	ST	1	19980101			01	00000000
800	00000001	01	00002335	M	ST	1	19980101			01	00000000
800	00000001	01	00002336	M	ST	1	19980101			01	00000000
800	00000001	01	00002337	M	ST	1	19980101			01	00000000
800	00000001	01	00002338	M	ST	1	19980101			01	00000000
800	00000001	01	00002339	M	ST	1	19980101			01	00000000
800	00000001	01	00002340	M	ST	1	19980101			01	00000000
800	00000001	01	00002341	M	ST	1	19980101			01	00000000
800	00000001	01	00002342	M	ST	1	19980101			01	00000000
800	00000001	01	00002343	M	ST	1	19980101			01	00000000
800	00000001	01	00002344	M	ST	1	19980101			01	00000000
